character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at
2427,왕루,wang_ru_2427,wang_ru_2427,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%A3%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_ru_2427,https://ko.wikipedia.org/wiki/%EC%99%95%EB%A3%A8,https://namu.wiki/w/%EC%99%95%EB%A3%A8,PENDING,,,,,
2428,왕모,wang_mo_2428,wang_mo_2428,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%AA%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_mo_2428,https://ko.wikipedia.org/wiki/%EC%99%95%EB%AA%A8,https://namu.wiki/w/%EC%99%95%EB%AA%A8,PENDING,,,,,
2429,왕문,wang_mun_2429,wang_mun_2429,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%AC%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_mun_2429,https://ko.wikipedia.org/wiki/%EC%99%95%EB%AC%B8,https://namu.wiki/w/%EC%99%95%EB%AC%B8,PENDING,,,,,
2430,왕방,wang_bang_2430,wang_bang_2430,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%B0%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_bang_2430,https://ko.wikipedia.org/wiki/%EC%99%95%EB%B0%A9,https://namu.wiki/w/%EC%99%95%EB%B0%A9,PENDING,,,,,
2431,왕사,wang_sa_2431,wang_sa_2431,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%82%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_sa_2431,https://ko.wikipedia.org/wiki/%EC%99%95%EC%82%AC,https://namu.wiki/w/%EC%99%95%EC%82%AC,PENDING,,,,,
2432,왕원진,wang_wonjin_2432,wang_wonjin_2432,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9B%90%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_wonjin_2432,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9B%90%EC%A7%84,https://namu.wiki/w/%EC%99%95%EC%9B%90%EC%A7%84,PENDING,,,,,
2433,왕융,wang_yung_2433,wang_yung_2433,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9C%B5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_yung_2433,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9C%B5,https://namu.wiki/w/%EC%99%95%EC%9C%B5,PENDING,,,,,
2435,왕자복,wang_jabok_2435,wang_jabok_2435,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9E%90%EB%B3%B5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_jabok_2435,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9E%90%EB%B3%B5,https://namu.wiki/w/%EC%99%95%EC%9E%90%EB%B3%B5,PENDING,,,,,
2437,왕침,wang_chim_2437,wang_chim_2437,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_chim_2437,https://ko.wikipedia.org/wiki/%EC%99%95%EC%B9%A8,https://namu.wiki/w/%EC%99%95%EC%B9%A8,PENDING,,,,,
2438,요주,yo_ju_2438,yo_ju_2438,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9A%94%EC%A3%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yo_ju_2438,https://ko.wikipedia.org/wiki/%EC%9A%94%EC%A3%BC,https://namu.wiki/w/%EC%9A%94%EC%A3%BC,PENDING,,,,,
2439,우독,u_dok_2439,u_dok_2439,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9A%B0%EB%8F%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20u_dok_2439,https://ko.wikipedia.org/wiki/%EC%9A%B0%EB%8F%85,https://namu.wiki/w/%EC%9A%B0%EB%8F%85,PENDING,,,,,
2440,우미,u_mi_2440,u_mi_2440,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9A%B0%EB%AF%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20u_mi_2440,https://ko.wikipedia.org/wiki/%EC%9A%B0%EB%AF%B8,https://namu.wiki/w/%EC%9A%B0%EB%AF%B8,PENDING,,,,,
2442,원요,won_yo_2442,won_yo_2442,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%9A%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_yo_2442,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%9A%94,https://namu.wiki/w/%EC%9B%90%EC%9A%94,PENDING,,,,,
2443,원윤,won_yun_2443,won_yun_2443,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%9C%A4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_yun_2443,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%9C%A4,https://namu.wiki/w/%EC%9B%90%EC%9C%A4,PENDING,,,,,
2444,원춘경,won_chungyeong_2444,won_chungyeong_2444,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%B6%98%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_chungyeong_2444,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%B6%98%EA%B2%BD,https://namu.wiki/w/%EC%9B%90%EC%B6%98%EA%B2%BD,PENDING,,,,,
2445,원환,won_hwan_2445,won_hwan_2445,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%ED%99%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_hwan_2445,https://ko.wikipedia.org/wiki/%EC%9B%90%ED%99%98,https://namu.wiki/w/%EC%9B%90%ED%99%98,PENDING,,,,,
2446,위막,wi_mak_2446,wi_mak_2446,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EB%A7%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_mak_2446,https://ko.wikipedia.org/wiki/%EC%9C%84%EB%A7%89,https://namu.wiki/w/%EC%9C%84%EB%A7%89,PENDING,,,,,
2447,위소,wi_so_2447,wi_so_2447,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_so_2447,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%86%8C,https://namu.wiki/w/%EC%9C%84%EC%86%8C,PENDING,,,,,
2448,위월,wi_wol_2448,wi_wol_2448,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EC%9B%94%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_wol_2448,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%9B%94,https://namu.wiki/w/%EC%9C%84%EC%9B%94,PENDING,,,,,
2450,위자,wi_ja_2450,wi_ja_2450,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EC%9E%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_ja_2450,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%9E%90,https://namu.wiki/w/%EC%9C%84%EC%9E%90,PENDING,,,,,
2451,위진,wi_jin_2451,wi_jin_2451,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_jin_2451,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%A7%84,https://namu.wiki/w/%EC%9C%84%EC%A7%84,PENDING,,,,,
2454,유기,yu_gi_2454,yu_gi_2454,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EA%B8%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_gi_2454,https://ko.wikipedia.org/wiki/%EC%9C%A0%EA%B8%B0,https://namu.wiki/w/%EC%9C%A0%EA%B8%B0,PENDING,,,,,
2456,유모,yu_mo_2456,yu_mo_2456,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EB%AA%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_mo_2456,https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%AA%A8,https://namu.wiki/w/%EC%9C%A0%EB%AA%A8,PENDING,,,,,
2458,유선,yu_seon_2458,yu_seon_2458,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%84%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_seon_2458,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%84%A0,https://namu.wiki/w/%EC%9C%A0%EC%84%A0,PENDING,,,,,
2461,유은,yu_eun_2461,yu_eun_2461,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%9D%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_eun_2461,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%9D%80,https://namu.wiki/w/%EC%9C%A0%EC%9D%80,PENDING,,,,,
2462,유의,yu_ui_2462,yu_ui_2462,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_ui_2462,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%9D%98,https://namu.wiki/w/%EC%9C%A0%EC%9D%98,PENDING,,,,,
2463,유정,yu_jeong_2463,yu_jeong_2463,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_jeong_2463,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%A0%95,https://namu.wiki/w/%EC%9C%A0%EC%A0%95,PENDING,,,,,
2464,유초,yu_cho_2464,yu_cho_2464,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%B4%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_cho_2464,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%B4%88,https://namu.wiki/w/%EC%9C%A0%EC%B4%88,PENDING,,,,,
2465,유초,yu_cho_2465,yu_cho_2465,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%B4%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_cho_2465,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%B4%88,https://namu.wiki/w/%EC%9C%A0%EC%B4%88,PENDING,,,,,
2466,유평,yu_pyeong_2466,yu_pyeong_2466,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_pyeong_2466,https://ko.wikipedia.org/wiki/%EC%9C%A0%ED%8F%89,https://namu.wiki/w/%EC%9C%A0%ED%8F%89,PENDING,,,,,
2470,육울생,yuk_ulsaeng_2470,yuk_ulsaeng_2470,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EC%9A%B8%EC%83%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_ulsaeng_2470,https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%9A%B8%EC%83%9D,https://namu.wiki/w/%EC%9C%A1%EC%9A%B8%EC%83%9D,PENDING,,,,,
2471,육윤,yuk_yun_2471,yuk_yun_2471,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EC%9C%A4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_yun_2471,https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%9C%A4,https://namu.wiki/w/%EC%9C%A1%EC%9C%A4,PENDING,,,,,
2474,윤례,yun_rye_2474,yun_rye_2474,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A4%EB%A1%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yun_rye_2474,https://ko.wikipedia.org/wiki/%EC%9C%A4%EB%A1%80,https://namu.wiki/w/%EC%9C%A4%EB%A1%80,PENDING,,,,,
2476,윤상,yun_sang_2476,yun_sang_2476,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A4%EC%83%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yun_sang_2476,https://ko.wikipedia.org/wiki/%EC%9C%A4%EC%83%81,https://namu.wiki/w/%EC%9C%A4%EC%83%81,PENDING,,,,,
2477,윤직,yun_jik_2477,yun_jik_2477,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A4%EC%A7%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yun_jik_2477,https://ko.wikipedia.org/wiki/%EC%9C%A4%EC%A7%81,https://namu.wiki/w/%EC%9C%A4%EC%A7%81,PENDING,,,,,
2478,윤해,yun_hae_2478,yun_hae_2478,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A4%ED%95%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yun_hae_2478,https://ko.wikipedia.org/wiki/%EC%9C%A4%ED%95%B4,https://namu.wiki/w/%EC%9C%A4%ED%95%B4,PENDING,,,,,
2479,은례,eun_rye_2479,eun_rye_2479,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%80%EB%A1%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20eun_rye_2479,https://ko.wikipedia.org/wiki/%EC%9D%80%EB%A1%80,https://namu.wiki/w/%EC%9D%80%EB%A1%80,PENDING,,,,,
2480,은번,eun_beon_2480,eun_beon_2480,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%80%EB%B2%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20eun_beon_2480,https://ko.wikipedia.org/wiki/%EC%9D%80%EB%B2%88,https://namu.wiki/w/%EC%9D%80%EB%B2%88,PENDING,,,,,
2481,은서,eun_seo_2481,eun_seo_2481,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%80%EC%84%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20eun_seo_2481,https://ko.wikipedia.org/wiki/%EC%9D%80%EC%84%9C,https://namu.wiki/w/%EC%9D%80%EC%84%9C,PENDING,,,,,
2482,음기,eum_gi_2482,eum_gi_2482,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%8C%EA%B8%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20eum_gi_2482,https://ko.wikipedia.org/wiki/%EC%9D%8C%EA%B8%B0,https://namu.wiki/w/%EC%9D%8C%EA%B8%B0,PENDING,,,,,
2483,응초,eung_cho_2483,eung_cho_2483,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%91%EC%B4%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20eung_cho_2483,https://ko.wikipedia.org/wiki/%EC%9D%91%EC%B4%88,https://namu.wiki/w/%EC%9D%91%EC%B4%88,PENDING,,,,,
2484,이감,i_gam_2484,i_gam_2484,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EA%B0%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_gam_2484,https://ko.wikipedia.org/wiki/%EC%9D%B4%EA%B0%90,https://namu.wiki/w/%EC%9D%B4%EA%B0%90,PENDING,,,,,
2485,이몽,i_mong_2485,i_mong_2485,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%AA%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_mong_2485,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%AA%BD,https://namu.wiki/w/%EC%9D%B4%EB%AA%BD,PENDING,,,,,
2486,이밀,i_mil_2486,i_mil_2486,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%B0%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_mil_2486,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%B0%80,https://namu.wiki/w/%EC%9D%B4%EB%B0%80,PENDING,,,,,
2487,이보,i_bo_2487,i_bo_2487,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%B3%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_bo_2487,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%B3%B4,https://namu.wiki/w/%EC%9D%B4%EB%B3%B4,PENDING,,,,,
2488,이봉,i_bong_2488,i_bong_2488,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_bong_2488,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%B4%89,https://namu.wiki/w/%EC%9D%B4%EB%B4%89,PENDING,,,,,
2489,이부,i_bu_2489,i_bu_2489,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%B6%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_bu_2489,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%B6%80,https://namu.wiki/w/%EC%9D%B4%EB%B6%80,PENDING,,,,,
2490,이소,i_so_2490,i_so_2490,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_so_2490,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%86%8C,https://namu.wiki/w/%EC%9D%B4%EC%86%8C,PENDING,,,,,
2491,이승,i_seung_2491,i_seung_2491,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%8A%B9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_seung_2491,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%8A%B9,https://namu.wiki/w/%EC%9D%B4%EC%8A%B9,PENDING,,,,,
2492,이씨,i_ssi_2492,i_ssi_2492,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%94%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_ssi_2492,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%94%A8,https://namu.wiki/w/%EC%9D%B4%EC%94%A8,PENDING,,,,,
2493,이악,i_ak_2493,i_ak_2493,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%95%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_ak_2493,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%95%85,https://namu.wiki/w/%EC%9D%B4%EC%95%85,PENDING,,,,,
2496,이조,i_jo_2496,i_jo_2496,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%A1%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_jo_2496,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%A1%B0,https://namu.wiki/w/%EC%9D%B4%EC%A1%B0,PENDING,,,,,
2497,이풍,i_pung_2497,i_pung_2497,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%ED%92%8D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_pung_2497,https://ko.wikipedia.org/wiki/%EC%9D%B4%ED%92%8D,https://namu.wiki/w/%EC%9D%B4%ED%92%8D,PENDING,,,,,
2498,이형,i_hyeong_2498,i_hyeong_2498,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%ED%98%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_hyeong_2498,https://ko.wikipedia.org/wiki/%EC%9D%B4%ED%98%95,https://namu.wiki/w/%EC%9D%B4%ED%98%95,PENDING,,,,,
2499,잠위,jam_wi_2499,jam_wi_2499,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A0%EC%9C%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jam_wi_2499,https://ko.wikipedia.org/wiki/%EC%9E%A0%EC%9C%84,https://namu.wiki/w/%EC%9E%A0%EC%9C%84,PENDING,,,,,
2505,장빈,jang_bin_2505,jang_bin_2505,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EB%B9%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_bin_2505,https://ko.wikipedia.org/wiki/%EC%9E%A5%EB%B9%88,https://namu.wiki/w/%EC%9E%A5%EB%B9%88,PENDING,,,,,
2506,장선,jang_seon_2506,jang_seon_2506,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%84%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_seon_2506,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%84%A0,https://namu.wiki/w/%EC%9E%A5%EC%84%A0,PENDING,,,,,
2509,장승,jang_seung_2509,jang_seung_2509,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%8A%B9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_seung_2509,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%8A%B9,https://namu.wiki/w/%EC%9E%A5%EC%8A%B9,PENDING,,,,,
2510,장씨,jang_ssi_2510,jang_ssi_2510,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%94%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_ssi_2510,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%94%A8,https://namu.wiki/w/%EC%9E%A5%EC%94%A8,PENDING,,,,,
2511,장염,jang_yeom_2511,jang_yeom_2511,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%97%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_yeom_2511,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%97%BC,https://namu.wiki/w/%EC%9E%A5%EC%97%BC,PENDING,,,,,
2512,장예,jang_ye_2512,jang_ye_2512,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%98%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_ye_2512,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%98%88,https://namu.wiki/w/%EC%9E%A5%EC%98%88,PENDING,,,,,
2513,장의,jang_ui_2513,jang_ui_2513,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_ui_2513,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%9D%98,https://namu.wiki/w/%EC%9E%A5%EC%9D%98,PENDING,,,,,
2515,장저,jang_jeo_2515,jang_jeo_2515,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%A0%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_jeo_2515,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%A0%80,https://namu.wiki/w/%EC%9E%A5%EC%A0%80,PENDING,,,,,
2516,장집,jang_jip_2516,jang_jip_2516,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%A7%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_jip_2516,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%A7%91,https://namu.wiki/w/%EC%9E%A5%EC%A7%91,PENDING,,,,,
2517,장창포,jang_changpo_2517,jang_changpo_2517,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%B0%BD%ED%8F%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_changpo_2517,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%B0%BD%ED%8F%AC,https://namu.wiki/w/%EC%9E%A5%EC%B0%BD%ED%8F%AC,PENDING,,,,,
2518,장초,jang_cho_2518,jang_cho_2518,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%B4%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_cho_2518,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%B4%88,https://namu.wiki/w/%EC%9E%A5%EC%B4%88,PENDING,,,,,
2520,장현,jang_hyeon_2520,jang_hyeon_2520,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_hyeon_2520,https://ko.wikipedia.org/wiki/%EC%9E%A5%ED%98%84,https://namu.wiki/w/%EC%9E%A5%ED%98%84,PENDING,,,,,
2522,장홍,jang_hong_2522,jang_hong_2522,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%ED%99%8D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_hong_2522,https://ko.wikipedia.org/wiki/%EC%9E%A5%ED%99%8D,https://namu.wiki/w/%EC%9E%A5%ED%99%8D,PENDING,,,,,
2529,전속,jeon_sok_2529,jeon_sok_2529,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%84%EC%86%8D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeon_sok_2529,https://ko.wikipedia.org/wiki/%EC%A0%84%EC%86%8D,https://namu.wiki/w/%EC%A0%84%EC%86%8D,PENDING,,,,,
2530,전역,jeon_yeok_2530,jeon_yeok_2530,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%84%EC%97%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeon_yeok_2530,https://ko.wikipedia.org/wiki/%EC%A0%84%EC%97%AD,https://namu.wiki/w/%EC%A0%84%EC%97%AD,PENDING,,,,,
